user_id,data_source,age,gender_encoded,screen_time_hours,social_media_hours,gaming_hours,study_work_hours,sleep_hours,notifications_per_day,stress_level_norm,anxiety_score_norm,depression_score_norm,happiness_score_norm,focus_score_norm,productivity_score_norm,digital_dependence_norm,sleep_quality_norm,physical_activity_days,phone_unlocks,app_opens_per_day,weekend_screen_time,battery_drain_percent,addiction_severity,high_risk_flag,device_type_encoded,region,income_level,education_level,daily_role
4054,addiction_analysis,20,0,7.1,5.08,3.54,4.63,8.77,144,0.2,0.16,0.24,1,1,0.7969,0.7088,0.6814,5,114,22,9.15,25.4,3,1,4,Unknown,Unknown,Unknown,Unknown
4055,addiction_analysis,19,0.5,7.97,3.12,2.79,3.12,8.87,47,0.2,0.16,0.2067,1,0.9936,0.6649,0.5677,0.6957,5,83,121,10.47,24.6,2,1,4,Unknown,Unknown,Unknown,Unknown
4056,addiction_analysis,23,1,7.41,2.78,0.19,0.74,8.86,183,0.5,0.4,0.4167,0.8465,0.7722,0.3723,0.5513,0.6943,4,132,170,10.19,22.7,2,1,4,Unknown,Unknown,Unknown,Unknown
4057,addiction_analysis,18,1,8.35,3.04,0.25,1.68,6.17,192,0.2,0.16,0.24,0.9592,0.9504,0.5242,0.7456,0.31,5,144,116,9.8,25.4,3,1,4,Unknown,Unknown,Unknown,Unknown
4058,addiction_analysis,18,0.5,7.74,2.36,0.97,3,4.53,35,0.2,0.16,0.1733,0.9182,0.99,0.6531,0.3943,0.0757,5,76,20,8.49,22.9,1,0,4,Unknown,Unknown,Unknown,Unknown
4059,addiction_analysis,21,1,4.52,2.68,3.32,5.31,8.75,30,0.8,0.64,0.56,0.6638,0.7593,0.7589,0.1329,0.6786,2,48,96,5.26,15.3,0,0,4,Unknown,Unknown,Unknown,Unknown
4060,addiction_analysis,35,1,11.18,4.54,2.27,4.84,7.77,48,0.5,0.4,0.45,0.8192,0.8952,0.7729,0.8288,0.5386,4,109,16,13.64,34.8,3,1,4,Unknown,Unknown,Unknown,Unknown
4061,addiction_analysis,19,0,10.55,1.1,2.46,0.94,8.06,218,0.2,0.16,0.2067,1,0.9282,0.4519,0.6436,0.58,5,172,123,11.62,28,2,1,4,Unknown,Unknown,Unknown,Unknown
4062,addiction_analysis,21,1,8.11,1.92,0.54,5.83,7.16,104,0.2,0.16,0.24,0.984,1,0.8997,0.7385,0.4514,5,106,144,10.19,23.2,3,1,4,Unknown,Unknown,Unknown,Unknown
4063,addiction_analysis,21,0,3.57,5.31,0.08,4.81,8.16,84,0.8,0.64,0.66,0.649,0.7443,0.71,0.605,0.5943,2,62,92,6.04,16.9,3,1,4,Unknown,Unknown,Unknown,Unknown
4064,addiction_analysis,19,0.5,11.75,4.38,3.69,1.36,7.72,236,0.2,0.16,0.24,0.998,0.9408,0.4929,0.8456,0.5314,5,188,147,13.91,35.9,3,1,4,Unknown,Unknown,Unknown,Unknown
4065,addiction_analysis,34,1,3.45,4.32,3.79,3.9,8.87,20,0.5,0.4,0.45,0.8467,0.867,0.6811,0.6015,0.6957,4,36,58,4.69,15.1,3,1,4,Unknown,Unknown,Unknown,Unknown
4066,addiction_analysis,25,1,11.68,1.49,0.46,3.05,5.94,148,0.2,0.16,0.2067,0.9535,0.9915,0.658,0.6769,0.2771,5,153,128,13.42,31.4,2,1,4,Unknown,Unknown,Unknown,Unknown
4067,addiction_analysis,22,0.5,3.15,1,0.83,4.91,5.09,80,0.5,0.4,0.3833,0.7522,0.8973,0.7798,0.2593,0.1557,4,57,42,5.6,9.4,1,0,4,Unknown,Unknown,Unknown,Unknown
4068,addiction_analysis,32,0,5.52,3.35,0.67,3.31,6.7,22,0.8,0.64,0.56,0.6125,0.6993,0.5634,0.1624,0.3857,2,53,142,8.3,18.8,0,0,4,Unknown,Unknown,Unknown,Unknown
4069,addiction_analysis,31,0.5,5.07,4.34,3.66,2.8,8.4,213,0.5,0.4,0.4167,0.835,0.834,0.5736,0.4825,0.6286,4,126,126,6.01,19.2,2,1,4,Unknown,Unknown,Unknown,Unknown
4070,addiction_analysis,31,0,11.51,2.22,2.44,0.89,8.91,30,0.5,0.4,0.45,0.8478,0.7767,0.387,0.8385,0.7014,4,104,80,13.99,32.1,3,1,4,Unknown,Unknown,Unknown,Unknown
4071,addiction_analysis,28,0.5,10.78,5.93,3.88,4.01,8.32,207,0.5,0.4,0.45,0.833,0.8703,0.6918,0.8171,0.6171,4,169,92,13.55,35.8,3,1,4,Unknown,Unknown,Unknown,Unknown
4072,addiction_analysis,21,0.5,5.21,4.98,2.53,1.11,5.39,62,0.8,0.64,0.6267,0.5798,0.6333,0.3485,0.4866,0.1986,2,66,134,6.96,20.5,2,1,4,Unknown,Unknown,Unknown,Unknown
4073,addiction_analysis,32,0,9.93,1.3,3.13,1.45,6.61,116,0.5,0.4,0.4167,0.7902,0.7935,0.4417,0.6254,0.3729,4,126,124,12.83,26.8,2,1,4,Unknown,Unknown,Unknown,Unknown
4074,addiction_analysis,27,1,9.92,4.74,1.16,2.86,5.87,180,0.2,0.16,0.2067,0.9518,0.9858,0.6395,0.6251,0.2671,5,151,85,12.04,31.9,2,1,4,Unknown,Unknown,Unknown,Unknown
4075,addiction_analysis,21,1,10.65,1.79,1.66,4.66,8.52,164,0.2,0.16,0.2067,1,1,0.7994,0.6466,0.6457,5,151,90,12.05,29.3,2,1,4,Unknown,Unknown,Unknown,Unknown
4076,addiction_analysis,25,0,5.75,5.76,2.89,1.7,6.24,151,0.8,0.64,0.66,0.601,0.651,0.4061,0.6691,0.32,2,106,56,8.71,23,3,1,4,Unknown,Unknown,Unknown,Unknown
4077,addiction_analysis,29,0.5,5.73,5.46,0.6,0.53,8.04,76,0.2,0.16,0.2067,1,0.9159,0.4118,0.5019,0.5771,5,76,172,7.6,22.5,2,1,4,Unknown,Unknown,Unknown,Unknown
4078,addiction_analysis,32,1,8.75,0.9,2.45,5.45,7.52,143,0.5,0.4,0.4167,0.813,0.9135,0.8325,0.5907,0.5029,4,127,17,9.5,23.2,2,1,4,Unknown,Unknown,Unknown,Unknown
4079,addiction_analysis,29,0,9.74,3.41,2.55,5.11,5.45,110,0.2,0.16,0.2067,0.9412,1,0.838,0.6198,0.2071,5,122,77,11.76,29.5,2,1,4,Unknown,Unknown,Unknown,Unknown
4080,addiction_analysis,35,0,7.16,4.47,1.62,0.71,7.99,116,0.5,0.4,0.4167,0.8248,0.7713,0.3694,0.5439,0.57,4,104,66,9.91,24.6,2,1,4,Unknown,Unknown,Unknown,Unknown
4081,addiction_analysis,32,1,10.38,3.83,3.14,1.25,8.42,114,0.8,0.64,0.6267,0.6555,0.6375,0.3621,0.6386,0.6314,2,129,31,10.98,31.7,2,1,4,Unknown,Unknown,Unknown,Unknown
4082,addiction_analysis,26,0,5.65,0.58,0.56,3.18,5.12,23,0.8,0.64,0.56,0.573,0.6954,0.5507,0.1662,0.16,2,54,111,6.99,15,0,0,4,Unknown,Unknown,Unknown,Unknown
4083,addiction_analysis,31,0.5,8.66,3.54,3.34,3.39,6.22,70,0.5,0.4,0.4167,0.7805,0.8517,0.6313,0.588,0.3171,4,97,57,11.34,27,2,1,4,Unknown,Unknown,Unknown,Unknown
4084,addiction_analysis,21,1,3.79,1.86,2.99,3.02,5.53,172,0.5,0.4,0.3833,0.7632,0.8406,0.5951,0.2781,0.2186,4,99,143,6.45,12.3,1,0,4,Unknown,Unknown,Unknown,Unknown
4085,addiction_analysis,26,1,10.65,5.81,1.73,5.42,5.1,76,0.8,0.64,0.66,0.5725,0.7626,0.7696,0.8132,0.1571,2,116,22,13.14,35.3,3,1,4,Unknown,Unknown,Unknown,Unknown
4086,addiction_analysis,27,0,11.46,3.28,0.81,5.48,6.78,210,0.5,0.4,0.45,0.7945,0.9144,0.8355,0.8371,0.3971,4,176,31,12.99,33.6,3,1,4,Unknown,Unknown,Unknown,Unknown
4087,addiction_analysis,19,0.5,6.2,2.06,1.9,1.85,8.06,94,0.2,0.16,0.1733,1,0.9555,0.5408,0.349,0.58,5,87,140,8.89,18.6,1,0,4,Unknown,Unknown,Unknown,Unknown
4088,addiction_analysis,27,0.5,6,3.84,3.65,3.56,7.15,65,0.5,0.4,0.3833,0.8038,0.8568,0.6479,0.3431,0.45,4,74,62,8.81,20.8,1,0,4,Unknown,Unknown,Unknown,Unknown
4089,addiction_analysis,27,0,3.24,4.08,1.12,1.17,4.54,96,0.5,0.4,0.4167,0.7385,0.7851,0.4143,0.4286,0.0771,4,64,177,5.22,14.2,2,1,4,Unknown,Unknown,Unknown,Unknown
4090,addiction_analysis,32,1,7.74,4.9,1.49,3.61,8.26,28,0.8,0.64,0.66,0.6515,0.7083,0.5927,0.7276,0.6086,2,73,103,9.34,26.7,3,1,4,Unknown,Unknown,Unknown,Unknown
4091,addiction_analysis,31,0.5,8.35,5.17,0.86,3.62,8.11,207,0.8,0.64,0.66,0.6478,0.7086,0.5937,0.7456,0.5871,2,150,17,8.93,28.6,3,1,4,Unknown,Unknown,Unknown,Unknown
4092,addiction_analysis,29,1,11.48,3.77,3.44,1.51,7.38,122,0.5,0.4,0.4167,0.8095,0.7953,0.4475,0.671,0.4829,4,141,67,13.12,34.4,2,1,4,Unknown,Unknown,Unknown,Unknown
4093,addiction_analysis,29,0,4.42,2.49,2.88,3.19,4.64,76,0.2,0.16,0.1733,0.921,0.9957,0.6717,0.2967,0.0914,5,66,39,6.77,14.8,1,0,4,Unknown,Unknown,Unknown,Unknown
4094,addiction_analysis,21,0,7.41,4.17,1.46,1.58,5.14,95,0.2,0.16,0.2067,0.9335,0.9474,0.5144,0.5513,0.1629,5,97,159,9.49,24.8,2,1,4,Unknown,Unknown,Unknown,Unknown
4095,addiction_analysis,31,0.5,8.21,2.21,2.21,5.37,6.64,137,0.8,0.64,0.66,0.611,0.7611,0.7647,0.7415,0.3771,2,120,32,9.29,23.8,3,1,4,Unknown,Unknown,Unknown,Unknown
4096,addiction_analysis,34,0.5,9.13,0.96,0.23,2.42,8.19,157,0.2,0.16,0.2067,1,0.9726,0.5965,0.6019,0.5986,5,136,59,10.46,24.3,2,1,4,Unknown,Unknown,Unknown,Unknown
4097,addiction_analysis,31,0.5,10.07,1.6,3.11,5.21,6.44,216,0.8,0.64,0.66,0.606,0.7563,0.7491,0.7962,0.3486,2,167,54,10.57,27.6,3,1,4,Unknown,Unknown,Unknown,Unknown
4098,addiction_analysis,35,1,8.95,4.37,2.23,1.34,7.63,143,0.2,0.16,0.24,0.9958,0.9402,0.4909,0.7632,0.5186,5,129,99,9.71,28.9,3,1,4,Unknown,Unknown,Unknown,Unknown
4099,addiction_analysis,19,0.5,9.24,2.92,3.78,5.7,4.66,118,0.2,0.16,0.24,0.9215,1,0.8886,0.7718,0.0943,5,121,111,11.28,27.5,3,1,4,Unknown,Unknown,Unknown,Unknown
4100,addiction_analysis,30,0,7.66,3.61,1.1,0.93,5.79,166,0.2,0.16,0.2067,0.9498,0.9279,0.4509,0.5586,0.2557,5,128,75,8.67,24.6,2,1,4,Unknown,Unknown,Unknown,Unknown
4101,addiction_analysis,35,0,5.86,5.8,0.68,4.62,5.06,152,0.8,0.64,0.6267,0.5715,0.7386,0.6914,0.5057,0.1514,2,108,25,7.34,23.4,2,1,4,Unknown,Unknown,Unknown,Unknown
4102,addiction_analysis,25,1,4.53,4.27,2.96,3.52,8.4,57,0.5,0.4,0.45,0.835,0.8556,0.644,0.6332,0.6286,4,59,167,6.68,17.7,3,1,4,Unknown,Unknown,Unknown,Unknown
4103,addiction_analysis,24,0.5,9.26,0.84,1.76,4.97,8.1,151,0.8,0.64,0.66,0.6475,0.7491,0.7256,0.7724,0.5857,2,134,127,9.96,24.4,3,1,4,Unknown,Unknown,Unknown,Unknown
4104,addiction_analysis,28,0,11.58,2.19,3.48,0.66,6.59,94,0.5,0.4,0.45,0.7897,0.7698,0.3645,0.8406,0.37,4,130,101,14.12,32.2,3,1,4,Unknown,Unknown,Unknown,Unknown
4105,addiction_analysis,21,1,8.83,2.11,1.68,5.12,8.21,108,0.2,0.16,0.2067,1,1,0.8389,0.593,0.6014,5,114,40,10.58,25.2,2,1,4,Unknown,Unknown,Unknown,Unknown
4106,addiction_analysis,23,0.5,10.97,1.72,3.14,5.39,7.68,70,0.8,0.64,0.66,0.637,0.7617,0.7667,0.8226,0.5257,2,116,25,12.3,30,3,1,4,Unknown,Unknown,Unknown,Unknown
4107,addiction_analysis,34,0,10.32,2.72,0.22,6,5.34,241,0.8,0.64,0.66,0.5785,0.78,0.8263,0.8035,0.1914,2,179,101,10.88,29.9,3,1,4,Unknown,Unknown,Unknown,Unknown
4108,addiction_analysis,19,0,11.43,3.67,2.7,0.61,8.71,202,0.2,0.16,0.24,1,0.9183,0.4196,0.8362,0.6729,5,172,52,13,34.1,3,1,4,Unknown,Unknown,Unknown,Unknown
4109,addiction_analysis,29,0.5,10.74,4.54,0.54,4.7,5.65,89,0.5,0.4,0.4167,0.7662,0.891,0.7593,0.6492,0.2357,4,122,42,12.86,33.7,2,1,4,Unknown,Unknown,Unknown,Unknown
4110,addiction_analysis,26,1,3.13,4.64,1.04,3.63,6.84,151,0.5,0.4,0.4167,0.796,0.8589,0.6547,0.4254,0.4057,4,85,68,4.43,14.8,2,1,4,Unknown,Unknown,Unknown,Unknown
4111,addiction_analysis,20,0.5,7.97,4.28,0.03,3.33,4.98,181,0.8,0.64,0.6267,0.5695,0.6999,0.5654,0.5677,0.14,2,136,70,9.8,26.3,2,1,4,Unknown,Unknown,Unknown,Unknown
4112,addiction_analysis,22,1,7.29,3.62,2.02,3.67,5.49,235,0.8,0.64,0.5933,0.5822,0.7101,0.5986,0.3811,0.2129,2,152,42,10.17,23.7,1,0,4,Unknown,Unknown,Unknown,Unknown
4113,addiction_analysis,31,0.5,5.99,1.04,2.1,0.91,7.82,136,0.2,0.16,0.1733,1,0.9273,0.4489,0.3428,0.5457,5,102,122,8.35,16.5,1,0,4,Unknown,Unknown,Unknown,Unknown
4114,addiction_analysis,32,0.5,9.15,2.26,0.5,2.76,5.88,220,0.8,0.64,0.6267,0.592,0.6828,0.5097,0.6025,0.2686,2,161,37,10.48,26.3,2,1,4,Unknown,Unknown,Unknown,Unknown
4115,addiction_analysis,21,1,11.16,5.93,1.61,2.9,8.07,40,0.2,0.16,0.2067,1,0.987,0.6434,0.6616,0.5814,5,105,139,14.03,36.8,2,1,4,Unknown,Unknown,Unknown,Unknown
4116,addiction_analysis,32,0,11.11,3.63,0.46,2.29,7.71,223,0.5,0.4,0.45,0.8178,0.8187,0.5238,0.8268,0.53,4,178,140,13.3,33.2,3,1,4,Unknown,Unknown,Unknown,Unknown
4117,addiction_analysis,25,0,11.57,2.83,1.48,1.01,6.83,52,0.5,0.4,0.4167,0.7958,0.7803,0.3987,0.6736,0.4043,4,113,97,13.16,33.2,2,1,4,Unknown,Unknown,Unknown,Unknown
4118,addiction_analysis,24,0,8.37,3.01,1.88,4.72,5.63,197,0.8,0.64,0.6267,0.5858,0.7416,0.7012,0.5795,0.2329,2,146,64,9.9,25.4,2,1,4,Unknown,Unknown,Unknown,Unknown
4119,addiction_analysis,21,0,5.11,2.34,0.75,2.06,4.56,141,0.5,0.4,0.3833,0.739,0.8118,0.5013,0.317,0.08,4,97,94,8.09,16.3,1,0,4,Unknown,Unknown,Unknown,Unknown
4120,addiction_analysis,27,1,8.81,2.13,2.8,2.18,5.64,56,0.5,0.4,0.4167,0.766,0.8154,0.513,0.5925,0.2343,4,93,44,10.6,25.2,2,1,4,Unknown,Unknown,Unknown,Unknown
4121,addiction_analysis,22,1,11.05,5.48,2.04,5.67,8.81,91,0.5,0.4,0.4167,0.8452,0.9201,0.854,0.6583,0.6871,4,125,25,13.8,35.8,2,1,4,Unknown,Unknown,Unknown,Unknown
4122,addiction_analysis,28,0.5,3.6,2.21,2.66,2.55,6.95,189,0.5,0.4,0.35,0.7988,0.8265,0.5492,0.1059,0.4214,4,104,121,4.91,12.3,0,0,4,Unknown,Unknown,Unknown,Unknown
4123,addiction_analysis,33,1,10.1,2.11,3.54,0.93,5.89,62,0.8,0.64,0.66,0.5923,0.6279,0.3309,0.7971,0.27,2,106,101,12.46,28.4,3,1,4,Unknown,Unknown,Unknown,Unknown
4124,addiction_analysis,18,1,6.82,4.77,3.31,1.24,7.79,178,0.5,0.4,0.45,0.8198,0.7872,0.4212,0.7006,0.5414,4,126,129,8.37,24.2,3,1,4,Unknown,Unknown,Unknown,Unknown
4125,addiction_analysis,19,0,10.89,5,2.53,5.27,8.51,79,0.5,0.4,0.45,0.8378,0.9081,0.815,0.8203,0.6443,4,119,69,13.84,34.7,3,1,4,Unknown,Unknown,Unknown,Unknown
4126,addiction_analysis,27,0.5,10.62,0.68,2.94,5.96,7.01,71,0.2,0.16,0.2067,0.9802,1,0.9109,0.6457,0.43,5,113,164,12.29,27.6,2,1,4,Unknown,Unknown,Unknown,Unknown
4127,addiction_analysis,19,0.5,11.12,1.7,3.67,2.01,7.3,82,0.8,0.64,0.66,0.6275,0.6603,0.4364,0.8271,0.4714,2,122,100,13.46,30.4,3,1,4,Unknown,Unknown,Unknown,Unknown
4128,addiction_analysis,21,0,11.28,3.17,2.75,5.57,8.17,33,0.2,0.16,0.24,1,1,0.8774,0.8318,0.5957,5,103,69,11.98,33,3,1,4,Unknown,Unknown,Unknown,Unknown
4129,addiction_analysis,27,0,11.11,4.36,0.39,5.7,8.69,141,0.5,0.4,0.45,0.8422,0.921,0.857,0.8268,0.67,4,145,145,13.59,34.3,3,1,4,Unknown,Unknown,Unknown,Unknown
4130,addiction_analysis,34,0.5,8.63,4.49,2.48,5.34,6.59,168,0.5,0.4,0.45,0.7897,0.9102,0.8218,0.7538,0.37,4,136,137,9.34,28.3,3,1,4,Unknown,Unknown,Unknown,Unknown
4131,addiction_analysis,27,1,6.75,4.06,2.45,5.62,7.15,65,0.8,0.64,0.6267,0.6238,0.7686,0.7892,0.5319,0.45,2,80,72,8.85,23,2,1,4,Unknown,Unknown,Unknown,Unknown
4132,addiction_analysis,35,0.5,10.74,5.8,2.89,4.55,5.42,54,0.5,0.4,0.45,0.7605,0.8865,0.7446,0.8159,0.2029,4,108,141,12.92,35.6,3,1,4,Unknown,Unknown,Unknown,Unknown
4133,addiction_analysis,34,0,5.72,0.6,0.92,5.68,8.73,104,0.2,0.16,0.14,1,1,0.8869,0.1682,0.6757,5,87,30,7.82,15.2,0,0,4,Unknown,Unknown,Unknown,Unknown
4134,addiction_analysis,21,1,3.87,4.65,0.16,2.94,6.33,236,0.2,0.16,0.24,0.9632,0.9882,0.6473,0.6138,0.3329,5,125,39,6.87,16.7,3,1,4,Unknown,Unknown,Unknown,Unknown
4135,addiction_analysis,27,0.5,8.4,3.12,0.21,4.42,7.34,165,0.2,0.16,0.24,0.9885,1,0.7789,0.7471,0.4771,5,133,121,11.06,25.7,3,1,4,Unknown,Unknown,Unknown,Unknown
4136,addiction_analysis,23,0,9.8,3.75,0.21,4.75,5.43,128,0.2,0.16,0.24,0.9408,1,0.8071,0.7882,0.2043,5,130,153,11.41,30.1,3,1,4,Unknown,Unknown,Unknown,Unknown
4137,addiction_analysis,33,1,6.39,1.12,2.55,5.22,6.01,181,0.2,0.16,0.1733,0.9552,1,0.8474,0.3546,0.2871,5,124,97,7.9,17.7,1,0,4,Unknown,Unknown,Unknown,Unknown
4138,addiction_analysis,29,1,9.67,5.64,3.66,3.95,7.58,97,0.8,0.64,0.6267,0.6345,0.7185,0.626,0.6177,0.5114,2,116,157,12.23,32.6,2,1,4,Unknown,Unknown,Unknown,Unknown
4139,addiction_analysis,23,1,10.83,5.52,0.13,4.71,7.1,30,0.2,0.16,0.24,0.9825,1,0.8037,0.8185,0.4429,5,99,94,11.45,35.4,3,1,4,Unknown,Unknown,Unknown,Unknown
4140,addiction_analysis,32,0,3.29,2.72,1.01,5.36,8.09,205,0.2,0.16,0.14,1,1,0.8594,0.0968,0.5843,5,108,78,4.33,12.3,0,0,4,Unknown,Unknown,Unknown,Unknown
4141,addiction_analysis,20,0.5,5.63,3.94,0.5,3.32,8.54,243,0.2,0.16,0.1733,1,0.9996,0.6844,0.3323,0.6486,5,142,115,6.54,20,1,0,4,Unknown,Unknown,Unknown,Unknown
4142,addiction_analysis,27,0.5,9.55,5.79,2.57,1.48,4.66,46,0.5,0.4,0.4167,0.7415,0.7944,0.4446,0.6142,0.0943,4,95,141,10.39,32.6,2,1,4,Unknown,Unknown,Unknown,Unknown
4143,addiction_analysis,28,0,11.04,5.47,3.07,5.92,7.79,145,0.2,0.16,0.2067,0.9998,1,0.9074,0.658,0.5414,5,146,160,12.59,35.8,2,1,4,Unknown,Unknown,Unknown,Unknown
4144,addiction_analysis,19,0.5,8.96,4.5,1.1,2.64,4.86,250,0.8,0.64,0.6267,0.5665,0.6792,0.498,0.5969,0.1229,2,172,122,11.21,29.2,2,1,4,Unknown,Unknown,Unknown,Unknown
4145,addiction_analysis,30,1,6.53,3.15,1.11,3.16,8.95,101,0.5,0.4,0.3833,0.8487,0.8448,0.6088,0.3587,0.7071,4,93,151,9.28,21,1,0,4,Unknown,Unknown,Unknown,Unknown
4146,addiction_analysis,32,0,7.6,4.33,1.79,1.03,8.48,138,0.8,0.64,0.6267,0.657,0.6309,0.3406,0.5569,0.64,2,116,46,8.54,25.5,2,1,4,Unknown,Unknown,Unknown,Unknown
4147,addiction_analysis,30,1,9.49,3.13,2.66,4.64,6.7,22,0.8,0.64,0.66,0.6125,0.7392,0.6934,0.7791,0.3857,2,85,15,10.31,28.4,3,1,4,Unknown,Unknown,Unknown,Unknown
4148,addiction_analysis,26,0,5.75,1.51,2.02,5.16,8.77,20,0.8,0.64,0.56,0.6642,0.7548,0.7442,0.1691,0.6814,2,54,17,6.8,16.6,0,0,4,Unknown,Unknown,Unknown,Unknown
4149,addiction_analysis,27,0.5,6.81,5.73,3.33,2.19,7.19,188,0.8,0.64,0.66,0.6248,0.6657,0.454,0.7003,0.4557,2,130,153,8.35,25.6,3,1,4,Unknown,Unknown,Unknown,Unknown
4150,addiction_analysis,26,0.5,8.42,1.56,0.71,1.65,7.12,62,0.5,0.4,0.4167,0.803,0.7995,0.4612,0.581,0.4457,4,92,111,10.3,23.4,2,1,4,Unknown,Unknown,Unknown,Unknown
4151,addiction_analysis,24,1,7.23,2.55,3.95,4.86,6.89,221,0.8,0.64,0.6267,0.6173,0.7458,0.7149,0.546,0.4129,2,146,88,8.55,21.9,2,1,4,Unknown,Unknown,Unknown,Unknown
4152,addiction_analysis,18,0,8.22,1.93,3.81,2.08,4.58,149,0.2,0.16,0.24,0.9195,0.9624,0.5632,0.7418,0.0829,5,125,43,9.28,23.4,3,1,4,Unknown,Unknown,Unknown,Unknown
4153,addiction_analysis,29,0,3.17,0.92,0.65,2.66,7.89,197,0.2,0.16,0.1733,1,0.9798,0.6199,0.2599,0.5557,5,104,110,5.5,9.3,1,0,4,Unknown,Unknown,Unknown,Unknown
4154,addiction_analysis,32,0,5.09,2.08,2.28,4.13,6.41,65,0.5,0.4,0.3833,0.7852,0.8739,0.7036,0.3164,0.3443,4,67,52,7.61,15.8,1,0,4,Unknown,Unknown,Unknown,Unknown
4155,addiction_analysis,18,0,4.81,3.55,3.22,5.82,4.77,37,0.5,0.4,0.3833,0.7442,0.9246,0.8687,0.3081,0.11,4,53,30,5.43,17.3,1,0,4,Unknown,Unknown,Unknown,Unknown
4156,addiction_analysis,21,1,8.66,4.1,0.96,3.82,6.25,142,0.8,0.64,0.6267,0.6013,0.7146,0.6133,0.588,0.3214,2,126,169,9.77,27.8,2,1,4,Unknown,Unknown,Unknown,Unknown
4157,addiction_analysis,34,0.5,4.76,1.58,1.78,2.86,6.81,161,0.8,0.64,0.5933,0.6153,0.6858,0.5195,0.3067,0.4014,2,102,117,6.57,14.3,1,0,4,Unknown,Unknown,Unknown,Unknown
4158,addiction_analysis,21,1,11.64,1.66,3.48,2.89,6.92,116,0.2,0.16,0.24,0.978,0.9867,0.6424,0.8424,0.4171,5,140,104,12.59,31.6,3,1,4,Unknown,Unknown,Unknown,Unknown
4159,addiction_analysis,33,1,10.27,3.99,3.34,3.97,5.56,159,0.8,0.64,0.6267,0.584,0.7191,0.6279,0.6354,0.2229,2,146,140,11.35,31.7,2,1,4,Unknown,Unknown,Unknown,Unknown
4160,addiction_analysis,34,1,3.23,5.68,1.02,5.53,6.32,190,0.5,0.4,0.45,0.783,0.9159,0.8404,0.595,0.3314,4,102,65,6.05,16.6,3,1,4,Unknown,Unknown,Unknown,Unknown
4161,addiction_analysis,35,0,6.55,1.35,2.88,2.75,7.34,67,0.2,0.16,0.2067,0.9885,0.9825,0.6287,0.526,0.4771,5,79,151,7.27,18.4,2,1,4,Unknown,Unknown,Unknown,Unknown
4162,addiction_analysis,32,0.5,9.67,2.94,3.1,5.19,8.83,191,0.5,0.4,0.4167,0.8458,0.9057,0.8071,0.6177,0.69,4,154,73,11.92,28.6,2,1,4,Unknown,Unknown,Unknown,Unknown
4163,addiction_analysis,19,0.5,6.23,3.67,1.06,2.87,8.77,166,0.2,0.16,0.1733,1,0.9861,0.6404,0.3499,0.6814,5,116,160,7.3,21.1,1,0,4,Unknown,Unknown,Unknown,Unknown
4164,addiction_analysis,33,1,5.53,4.18,0.63,1.91,6.25,34,0.5,0.4,0.45,0.7812,0.8073,0.4866,0.6626,0.3214,4,58,75,6.63,20.1,3,1,4,Unknown,Unknown,Unknown,Unknown
4165,addiction_analysis,30,0.5,6.15,3.4,1.09,3.83,7.26,230,0.2,0.16,0.1733,0.9865,1,0.7283,0.3475,0.4657,5,141,119,8.54,20.5,1,0,4,Unknown,Unknown,Unknown,Unknown
4166,addiction_analysis,27,0,3.19,1.81,1.46,3.1,5.69,123,0.5,0.4,0.35,0.7672,0.843,0.6029,0.0938,0.2414,4,75,67,5.19,10.7,0,0,4,Unknown,Unknown,Unknown,Unknown
4167,addiction_analysis,34,1,5.91,0.56,0.56,5.61,7.68,235,0.8,0.64,0.56,0.637,0.7683,0.7882,0.1738,0.5257,2,141,73,7.68,15.6,0,0,4,Unknown,Unknown,Unknown,Unknown
4168,addiction_analysis,34,1,6.86,5.45,3.73,3.63,8.03,88,0.5,0.4,0.45,0.8258,0.8589,0.6547,0.7018,0.5757,4,90,180,9.35,25.3,3,1,4,Unknown,Unknown,Unknown,Unknown
4169,addiction_analysis,26,1,8.55,2.21,3.02,4.61,6.05,175,0.2,0.16,0.24,0.9562,1,0.7951,0.7515,0.2929,5,138,139,9.99,24.7,3,1,4,Unknown,Unknown,Unknown,Unknown
4170,addiction_analysis,30,1,10.57,3.9,1.57,4.44,6.69,204,0.5,0.4,0.4167,0.7922,0.8832,0.7339,0.6442,0.3843,4,166,161,12.58,32.3,2,1,4,Unknown,Unknown,Unknown,Unknown
4171,addiction_analysis,23,1,4.27,2.86,3.48,2.58,7.54,213,0.2,0.16,0.14,0.9935,0.9774,0.6121,0.1256,0.5057,5,119,97,7.11,15,0,0,4,Unknown,Unknown,Unknown,Unknown
4172,addiction_analysis,33,0.5,3.1,3.03,1.45,0.83,8.31,235,0.8,0.64,0.5933,0.6528,0.6249,0.3211,0.2578,0.6157,2,119,122,5.61,12.3,1,0,4,Unknown,Unknown,Unknown,Unknown
4173,addiction_analysis,25,0,10.71,4.31,3.59,1.1,6.11,242,0.8,0.64,0.6267,0.5978,0.633,0.3475,0.6483,0.3014,2,182,156,12.15,33.2,2,1,4,Unknown,Unknown,Unknown,Unknown
4174,addiction_analysis,34,0,11.02,0.89,3.05,5.37,6.74,243,0.5,0.4,0.45,0.7935,0.9111,0.8247,0.8241,0.3914,4,185,16,11.66,28.9,3,1,4,Unknown,Unknown,Unknown,Unknown
